2025-07-31 17:20:10 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 17:20:11 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000295B9D43880, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 79, code download_excel>发起了调用,请求成功（status_code:200）
2025-07-31 18:02:59 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:02:59 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:02:59 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:02:59 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:02:59 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000027829E49120, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:02:59 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:213e363717539561786896270e04ef
2025-07-31 18:04:57 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:04:57 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:04:57 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:04:57 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:04:57 | INFO | extra_reqlog.py:12 : 在<frame at 0x000002453AEFD4E0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:04:57 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:2150458a17539562965853880e6e23
2025-07-31 18:04:58 | INFO | extra_reqlog.py:12 : 在<frame at 0x000002453B07D8A0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 70, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 18:04:58 | SUCCESS | WanXiangTaiBase.py:73 : 创建任务成功，taskId：14035098
2025-07-31 18:06:56 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:06:56 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:06:56 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:06:56 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:06:57 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001F8B9919120, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:06:57 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:2150419917539564162841668e0cee
2025-07-31 18:06:58 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001F8B994D4E0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 70, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 18:06:58 | SUCCESS | WanXiangTaiBase.py:73 : 创建任务成功，taskId：14035105
2025-07-31 18:24:48 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:24:48 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:24:48 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:24:48 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:24:49 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001E7F34F9120, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:24:49 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:213e372c17539574883234682e78f4
2025-07-31 18:25:33 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:25:33 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:25:33 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:25:33 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:25:52 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:25:52 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:25:52 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:25:52 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:25:53 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001722B15D1B0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:25:53 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:213e36b617539575522045194e596e
2025-07-31 18:26:31 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:26:31 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:26:31 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:26:31 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:27:14 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:27:14 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:27:14 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:27:14 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:27:14 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001B3C136D1B0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:27:14 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:213e366517539576336873233e4c01
2025-07-31 18:27:15 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001B3C151D4E0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 70, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 18:27:15 | SUCCESS | WanXiangTaiBase.py:73 : 创建任务成功，taskId：14035205
2025-07-31 18:28:38 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:28:38 | INFO | data_collector.py:37 : 开始采集：tb_sycm_商品_商品排行_全部商品_202504
2025-07-31 18:28:38 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\万相台无界_基础报表_人群报表.py']
2025-07-31 18:28:38 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:28:38 | INFO | 万相台无界_基础报表_人群报表.py:36 : 采集日期区间2025-06-30_2025-07-30
2025-07-31 18:28:38 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001E7181891B0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:28:38 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:213e366617539577175237748e722a
2025-07-31 18:28:39 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001E71833D4E0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 70, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 18:28:39 | SUCCESS | WanXiangTaiBase.py:73 : 创建任务成功，taskId：14035206
2025-07-31 18:32:07 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 18:32:07 | INFO | data_collector.py:37 : 开始采集：tb_tg_万相台无界_基础报表_人群报表_202504
2025-07-31 18:32:07 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\tb_tg_万相台无界_基础报表_人群报表_202504.py']
2025-07-31 18:32:07 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-07-31 18:32:07 | INFO | tb_tg_万相台无界_基础报表_人群报表_202504.py:36 : 采集日期区间2025-06-30_2025-07-30
2025-07-31 18:32:07 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001D174A651B0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:32:07 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:29d43f86a5c0d7337e0a7dffe2d21f4d_1_1_1,loginPointId:213e36aa17539579266113505e1c88
2025-07-31 18:32:08 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001D174BDD8A0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 70, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 18:32:08 | SUCCESS | WanXiangTaiBase.py:73 : 创建任务成功，taskId：14035219
2025-07-31 18:35:08 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001D174BDDA80, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 112, code get_download_url>发起了调用,请求成功（status_code:200）
2025-07-31 18:35:08 | SUCCESS | WanXiangTaiBase.py:115 : 获取下载链接成功，downloadUrl：https://ad-report-async-download-files.oss-accelerate.aliyuncs.com/universalBP/2001530108/2025/07/31/14035219/MAIN?Expires=1753961707&OSSAccessKeyId=TMP.3KtF3jqpbAAZ5XRmq1VT8r5voXeSUZVKrq7RPW6jTUzWX2MocF7BUyFqwLRH3HPEe9LNKKDxVQ4rPyJgWFjbanj1oM4Wgp&Signature=2eGA3Wiza8N2IUeHZdk%2BFnBHk7s%3D
2025-07-31 18:35:09 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001D174A651B0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 18:35:09 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:f9b7233e78e0bd5f7f2901bade009dbe_1_1_1,loginPointId:2150449d17539581088277429e86bb
2025-07-31 18:35:10 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001D174BDD8A0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 70, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 18:35:10 | SUCCESS | WanXiangTaiBase.py:73 : 创建任务成功，taskId：15915956
2025-07-31 18:38:11 | INFO | extra_reqlog.py:12 : 在<frame at 0x000001D174BDDA80, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 112, code get_download_url>发起了调用,请求成功（status_code:200）
2025-07-31 18:38:11 | SUCCESS | WanXiangTaiBase.py:115 : 获取下载链接成功，downloadUrl：https://ad-report-async-download-files.oss-accelerate.aliyuncs.com/universalBP/34274104/2025/07/31/15915956/MAIN?Expires=1753961890&OSSAccessKeyId=TMP.3KtF3jqpbAAZ5XRmq1VT8r5voXeSUZVKrq7RPW6jTUzWX2MocF7BUyFqwLRH3HPEe9LNKKDxVQ4rPyJgWFjbanj1oM4Wgp&Signature=4pmQR79usdkF0v2cPUw5QOfnuEc%3D
2025-07-31 19:15:57 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 19:15:57 | INFO | data_collector.py:37 : 开始采集：tb_tg_万相台无界_基础报表_人群报表_202504
2025-07-31 19:15:57 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\tb_tg_万相台无界_基础报表_人群报表_202504.py']
2025-07-31 19:15:57 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店']
2025-07-31 19:15:57 | INFO | tb_tg_万相台无界_基础报表_人群报表_202504.py:36 : 采集日期区间2025-06-30_2025-07-30
2025-07-31 19:15:57 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000023147A9D3A0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 19:15:57 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:f9b7233e78e0bd5f7f2901bade009dbe_1_1_1,loginPointId:213e360e17539605566637865e2109
2025-07-31 19:15:58 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000023147C256C0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 71, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 19:15:58 | SUCCESS | WanXiangTaiBase.py:74 : 创建任务成功，taskId：15916182
2025-07-31 19:18:58 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000023147C258A0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 104, code get_download_url>发起了调用,请求成功（status_code:200）
2025-07-31 19:18:58 | SUCCESS | WanXiangTaiBase.py:107 : 获取下载链接成功，downloadUrl：https://ad-report-async-download-files.oss-accelerate.aliyuncs.com/universalBP/34274104/2025/07/31/15916182/MAIN?Expires=1753964337&OSSAccessKeyId=TMP.3KtF3jqpbAAZ5XRmq1VT8r5voXeSUZVKrq7RPW6jTUzWX2MocF7BUyFqwLRH3HPEe9LNKKDxVQ4rPyJgWFjbanj1oM4Wgp&Signature=vV9IJmYSXzJKF2ImOGj38ofYtSU%3D
2025-07-31 19:18:58 | INFO | downloader.py:140 : https://ad-report-async-download-files.oss-accelerate.aliyuncs.com/universalBP/34274104/2025/07/31/15916182/MAIN?Expires=1753964337&OSSAccessKeyId=TMP.3KtF3jqpbAAZ5XRmq1VT8r5voXeSUZVKrq7RPW6jTUzWX2MocF7BUyFqwLRH3HPEe9LNKKDxVQ4rPyJgWFjbanj1oM4Wgp&Signature=vV9IJmYSXzJKF2ImOGj38ofYtSU%3D
2025-07-31 19:18:59 | INFO | extra_reqlog.py:12 : 在<frame at 0x0000023146A85710, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 144, code download_zip>发起了调用,请求成功（status_code:200）
2025-07-31 19:19:35 | ERROR | database_manager.py:114 : 创建表 `tb_tg_万相台无界_基础报表_人群报表_202504` 失败: (1118, 'Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs')
2025-07-31 19:19:35 | ERROR | tb_tg_万相台无界_基础报表_人群报表_202504.py:76 : (1118, 'Row size too large. The maximum row size for the used table type, not counting BLOBs, is 65535. This includes storage overhead, check the manual. You have to change some columns to TEXT or BLOBs')
2025-07-31 19:29:45 | INFO | data_collector.py:36 : ****************************************************************************************************
2025-07-31 19:29:45 | INFO | data_collector.py:37 : 开始采集：tb_tg_万相台无界_基础报表_人群报表_202504
2025-07-31 19:29:45 | INFO | data_collector.py:38 : 接收到的命令行参数: ['C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\淘系_万相台\\tb_tg_万相台无界_基础报表_人群报表_202504.py']
2025-07-31 19:29:45 | INFO | data_collector.py:75 : 采集日期列表['2025-07-30'],采集店铺['林内官方旗舰店']
2025-07-31 19:29:45 | INFO | tb_tg_万相台无界_基础报表_人群报表_202504.py:36 : 采集日期区间2025-06-30_2025-07-30
2025-07-31 19:29:46 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000262C99D4FC0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 39, code test_cookie_and_fetch_csrfid>发起了调用,请求成功（status_code:200）
2025-07-31 19:29:46 | SUCCESS | WanXiangTaiBase.py:20 : WanXiangTaiBaseApi 初始化成功,csrfId:f9b7233e78e0bd5f7f2901bade009dbe_1_1_1,loginPointId:2150421b17539613849216491eb138
2025-07-31 19:29:46 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000262C9B8D6C0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 71, code create_download_task>发起了调用,请求成功（status_code:200）
2025-07-31 19:29:46 | SUCCESS | WanXiangTaiBase.py:74 : 创建任务成功，taskId：15916235
2025-07-31 19:32:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000262C9B8D8A0, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\WanXiangTaiApi\\WanXiangTaiBase.py', line 104, code get_download_url>发起了调用,请求成功（status_code:200）
2025-07-31 19:32:47 | SUCCESS | WanXiangTaiBase.py:107 : 获取下载链接成功，downloadUrl：https://ad-report-async-download-files.oss-accelerate.aliyuncs.com/universalBP/34274104/2025/07/31/15916235/MAIN?Expires=1753965166&OSSAccessKeyId=TMP.3KtF3jqpbAAZ5XRmq1VT8r5voXeSUZVKrq7RPW6jTUzWX2MocF7BUyFqwLRH3HPEe9LNKKDxVQ4rPyJgWFjbanj1oM4Wgp&Signature=TgCKRbNN8GMfleCx5D%2FDeaSjxwQ%3D
2025-07-31 19:32:47 | INFO | downloader.py:140 : https://ad-report-async-download-files.oss-accelerate.aliyuncs.com/universalBP/34274104/2025/07/31/15916235/MAIN?Expires=1753965166&OSSAccessKeyId=TMP.3KtF3jqpbAAZ5XRmq1VT8r5voXeSUZVKrq7RPW6jTUzWX2MocF7BUyFqwLRH3HPEe9LNKKDxVQ4rPyJgWFjbanj1oM4Wgp&Signature=TgCKRbNN8GMfleCx5D%2FDeaSjxwQ%3D
2025-07-31 19:32:47 | INFO | extra_reqlog.py:12 : 在<frame at 0x00000262C766B800, file 'C:\\Users\\Administrator\\Desktop\\yiyuan_spider\\extra\\downloader.py', line 144, code download_zip>发起了调用,请求成功（status_code:200）
2025-07-31 19:33:24 | ERROR | tb_tg_万相台无界_基础报表_人群报表_202504.py:76 : name 'table_name' is not defined
