2025-08-11 14:16:08 | INFO | data_collector.py:34 : 
2025-08-11 17:18:27 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-08-11 17:56:58 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 17:56:58 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店', '林内厨电旗舰店']
2025-08-11 17:56:58 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 17:56:58 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-08-11 17:58:41 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 17:58:41 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店', '林内厨电旗舰店']
2025-08-11 17:58:41 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 17:58:41 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店', '林内厨电旗舰店']
2025-08-11 18:02:10 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:02:10 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:02:10 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:02:10 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:02:45 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:02:45 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:02:45 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:02:45 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:08:57 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:08:57 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:08:57 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:08:57 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:13:24 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:13:24 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:13:24 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:13:24 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:14:27 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:14:27 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:14:27 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:14:27 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:26:51 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:26:51 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:26:51 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:26:51 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:28:23 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:28:23 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:28:23 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:/other/PyCharm 2024.1.7/plugins/python/helpers/pydev/pydevconsole.py', '--mode=client', '--host=127.0.0.1', '--port=56663']
2025-08-11 18:29:00 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:29:00 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:29:00 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:29:00 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:33:03 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:33:03 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:33:03 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:33:03 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:33:15 | ERROR | database_manager.py:71 : 执行 SQL 语句时发生错误: (1064, "You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''XSRF-TOKEN': 'fd0646fa-e3ca-465e-88ea-1b9a5fc0cbb2', '_samesite_flag_': 'true',' at line 1")
2025-08-11 18:35:18 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:35:19 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:35:19 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:35:19 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:35:31 | ERROR | database_manager.py:71 : 执行 SQL 语句时发生错误: (1364, "Field 'key' doesn't have a default value")
2025-08-11 18:36:23 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:36:23 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:36:23 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:36:23 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:36:36 | ERROR | database_manager.py:71 : 执行 SQL 语句时发生错误: (1364, "Field 'key' doesn't have a default value")
2025-08-11 18:36:59 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:36:59 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:36:59 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:36:59 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:37:12 | ERROR | database_manager.py:71 : 执行 SQL 语句时发生错误: (1364, "Field 'key' doesn't have a default value")
2025-08-11 18:39:32 | INFO | cookie_collector.py:14 : 
************************************************************************************************************************
2025-08-11 18:39:32 | INFO | cookie_collector.py:15 : 开始获取cookie采集：['林内官方旗舰店']
2025-08-11 18:39:32 | INFO | cookie_collector.py:16 : 接收到的命令行参数: ['C:\\Users\\admin\\Desktop\\yiyuan_spider\\cookie_manager\\直播cookie.py']
2025-08-11 18:39:32 | INFO | cookie_collector.py:28 : 需要转换cookie店铺['林内官方旗舰店']
2025-08-11 18:39:47 | INFO | cookie_collector.py:14 : 
